,gen_pi1_from_tau_pt,gen_pi1_from_tau_eta,gen_pi1_from_tau_phi,gen_pi2_from_tau_pt,gen_pi2_from_tau_eta,gen_pi2_from_tau_phi,gen_pi3_from_tau_pt,gen_pi3_from_tau_eta,gen_pi3_from_tau_phi
2454,0.7973390221595764,5.8974423408495005,-0.15087667107582095,0.9558802247047423,5.637543678282072,-1.0073168277740479,1.1242178678512573,5.785579681396214,-0.9092374444007874
2455,1.3179523944854736,1.9002554416656503,-2.9182777404785156,0.2990701496601105,2.2712781429290754,2.6666858196258545,0.17740635573863983,2.754064321517947,2.2739882469177246
2456,1.3485082387924194,1.4430599212646482,-2.607593536376953,1.3440544605255127,0.895666182041168,-2.7171268463134766,0.13758039474487305,1.6570885181426998,-2.2699849605560303
2457,0.45053657889366155,0.04664222523570064,0.12846985459327698,0.38449895381927485,-1.7890433073043832,-0.12745355069637299,0.7758976221084594,-1.00937819480896,-0.4872730672359467
2458,0.2190337777137756,-3.132768630981452,-1.2628062963485718,1.399130582809448,-2.686528921127321,-0.259390264749527,0.5390189290046692,-3.3746776580810454,-0.1675836592912674
2459,9.269899368286133,0.2289732098579407,0.3022456765174866,4.533892631530762,0.2037841230630874,0.3073544204235077,1.3384376764297485,0.3045857846736908,0.3970006704330445
2460,0.4430626630783081,-3.432568550109857,-0.7389659881591797,5.903270244598389,-3.1470022201538193,-0.796428620815277,3.379214286804199,-3.17122864723206,-0.8600082993507384
2461,0.48997667431831354,-0.12180773168802264,-1.1320863962173462,0.2978114187717438,0.13654042780399325,0.15632295608520508,0.44694781303405756,-0.018588522449135805,-2.6026499271392822
2462,1.3268758058547974,0.1656929105520248,1.3391767740249634,0.4293021559715271,0.4211186170578003,2.3147499561309814,0.5575985908508301,0.2231539785861969,2.404236316680908
2463,1.4641987085342407,0.03984098136425022,-1.030289649963379,3.8398125171661377,-0.011441281065344831,-1.3030688762664795,0.41893437504768366,0.45266056060791027,-1.0672119855880737
2464,2.1999011039733887,-2.027793169021606,0.7908830046653748,0.9356339573860167,-2.538948059082033,0.4281260371208191,0.6889832019805908,-2.0699818134307857,0.14052434265613556
2465,0.6420688033103943,0.9387403726577758,-2.4022676944732666,1.2204912900924683,0.9995210766792298,-2.1056859493255615,1.6843566894531248,1.2427669763565061,-1.7736018896102905
2466,0.09234008938074112,-4.458084583282533,2.3532254695892334,1.8892769813537598,-4.409073352813682,3.0953094959259033,0.1397029608488083,-4.940731048583567,-2.8934168815612793
2467,0.1107390820980072,2.1926500797271715,1.0344575643539429,1.7654219865798952,1.7550733089447013,-0.2701235711574554,2.4137821197509766,1.7299727201461796,-0.28835630416870117
2468,0.0855858102440834,-1.7039555311202996,2.6216487884521484,1.6927204132080076,-2.1938483715057373,-2.7255361080169678,0.9248446226119995,-2.7166464328765856,-2.9581916332244873
2469,0.1638558804988861,2.552772283554079,0.5140419602394104,0.6190365552902222,1.8017740249633791,-0.7449843883514405,0.33376771211624146,0.36303585767745983,-1.0718899965286255
2470,2.7372019290924072,2.8539454936981086,-1.8687033653259277,0.12922869622707367,3.6314694881438947,-1.1747444868087769,1.688276767730713,2.6226830482482884,-1.6272579431533813
2471,0.4326829314231873,-2.8555510044097963,0.022560881450772285,0.28272733092308044,-2.9534854888916016,-1.0400786399841309,2.055598020553589,-3.4288651943206996,-0.21621435880661016
2472,0.6707690954208374,1.3800263404846191,-2.4988338947296143,1.2690160274505615,0.6789268255233764,-2.2969794273376465,1.2702380418777466,0.9293514490127566,-2.4357171058654785
2473,3.0289313793182373,4.470820426940908,-2.8732712268829346,0.6054577827453613,4.4777770042418625,-2.210937261581421,0.6214811205863953,4.908545017242829,-2.611832618713379
2474,2.2245097160339355,-0.630253851413727,-1.5161113739013672,0.16404516994953156,-1.0805579423904417,-2.4185049533843994,0.14643532037734985,-0.13117967545986176,-0.47788602113723755
2475,0.23832897841930392,4.093390464782703,2.206005573272705,1.1865962743759155,3.9191458225250453,0.8636353611946106,1.0417011976242065,3.9141211509704403,0.8476719856262207
2476,0.6313211917877197,-0.5486183762550353,2.9199280738830566,0.4891543686389923,0.7976825237274169,2.8720316886901855,0.47287657856941223,-0.03321415558457376,-2.27695894241333
2477,1.6119664907455444,-0.750588834285736,-0.45670104026794434,4.903203964233398,-0.732028305530548,-0.26053643226623535,0.6345102190971375,-0.7930469512939453,-0.3844112455844879
